time,seconds_elapsed,y,z,x
1761222779855230700,6.634230712890625,6.111000061035156,1.7239500284194946,-1.7610000371932983
1761222779875236900,6.65423681640625,6.127050399780273,1.7209501266479492,-1.7640000581741333
1761222779895243500,6.674243408203125,6.148050308227539,1.7230501174926758,-1.7620500326156616
1761222779915254300,6.694254150390625,6.897000312805176,1.7640000581741333,-1.759950041770935
1761222779935270100,6.714270263671875,6.89400053024292,1.7989500761032104,-1.76295006275177
1761222779955283500,6.734283447265625,6.8959503173828125,1.8390001058578491,-1.7610000371932983
1761222779975294500,6.75429443359375,6.892950534820557,1.8750001192092896,-1.7640000581741333
1761222779995309800,6.774309814453125,6.895050525665283,2.5660500526428223,-1.7620500326156616
1761222780015325000,6.794324951171875,6.897000312805176,2.568000078201294,-1.759950041770935
1761222780035335200,6.814335205078125,6.89400053024292,2.565000057220459,-1.76295006275177
1761222780055349200,6.834349365234375,6.8959503173828125,2.5669500827789307,-1.7610000371932983
1761222780075364600,6.854364501953125,6.892950534820557,2.5639500617980957,-1.7640000581741333
1761222780095380000,6.8743798828125,6.895050525665283,2.5660500526428223,-1.7620500326156616
1761222780115394600,6.89439453125,6.897000312805176,2.568000078201294,-1.7209501266479492
1761222780135403300,6.9144033203125,6.89400053024292,2.565000057220459,-1.7239500284194946
1761222780155419600,6.934419677734375,6.9150004386901855,2.5669500827789307,-1.7220001220703125
1761222780175442700,6.954442626953125,7.755000591278076,2.5260000228881836,-1.725000023841858
1761222780195459000,6.974458984375,7.756950378417969,1.8000000715255737,-1.7230501174926758
1761222780215470600,6.994470703125,7.759050369262695,1.8019500970840454,-1.7209501266479492
1761222780235485400,7.0144853515625,7.7560505867004395,1.7989500761032104,-0.9580500721931458
1761222780255500300,7.034500244140625,7.030050277709961,1.801050066947937,-0.9559500217437744
1761222780275517700,7.054517578125,7.027050495147705,1.798050045967102,-0.9589500427246094
1761222780295534800,7.074534912109375,7.029000282287598,1.7809500694274902,-0.9570000171661377
1761222780315548000,7.0945478515625,7.030950546264648,1.1119500398635864,-0.9550500512123108
1761222780335566000,7.114566162109375,7.027950286865234,1.1089500188827515,-0.9580500721931458
1761222780355583700,7.134583740234375,7.030050277709961,1.111050009727478,-0.9559500217437744
1761222780375597800,7.154597900390625,7.027050495147705,1.1080501079559326,-0.9589500427246094
1761222780395614200,7.1746142578125,7.029000282287598,1.1100000143051147,-0.9190500378608704
1761222780415630600,7.194630615234375,7.030950546264648,1.1119500398635864,0.0010500000789761543
1761222780435642000,7.21464208984375,7.027950286865234,1.1089500188827515,0
1761222780455656400,7.234656494140625,7.030050277709961,1.111050009727478,0
1761222780475675000,7.2546748046875,7.027050495147705,1.1080501079559326,-0.0010500000789761543
1761222780495694600,7.274694580078125,7.029000282287598,1.1100000143051147,0
1761222780515718100,7.29471826171875,7.030950546264648,1.1119500398635864,0.0010500000789761543
1761222780535737000,7.314737060546875,7.027950286865234,1.1089500188827515,0
1761222780555744800,7.334744873046875,7.030050277709961,1.111050009727478,0
1761222780575756500,7.354756591796875,7.027050495147705,1.1080501079559326,-0.0010500000789761543
1761222780595771000,7.37477099609375,7.029000282287598,1.1100000143051147,0
1761222780615782400,7.394782470703125,7.030950546264648,1.1119500398635864,0.0010500000789761543
1761222780635799600,7.414799560546875,7.027950286865234,1.1089500188827515,0
1761222780655819000,7.434819091796875,7.030050277709961,1.111050009727478,0
